queue_id,canonical_name,main_category,subcategory,research_section,district,address,latitude,longitude,notes,primary_source,source_url,coordinate_status,verification_status,priority,data_collected_at
RQ-e884938f5af7,Национальный сеульский парк (Seoul National Park),"Развлечения, спорт и культура",public themed park with playground,Детские площадки (playgrounds) (20 объектов найдено),"central Tashkent, near Alisher Navoi Park",,,,"Korean-themed park; includes closed/indoor children's playground, singing fountain, year-round ice rink",2GIS,https://2gis.uz/tashkent/firm/70000001067871608,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-2995ec555ef2,"Скейт-парк, сквер «Голубые купола» (Blue Domes skate park)","Развлечения, спорт и культура","public skate park (adjacent youth recreation facility, not classic playground)",Детские площадки (playgrounds) (20 объектов найдено),central Tashkent,,,,"Rebuilt/expanded in 2026 from 600 to 1,300 sqm and from 5 to 13 ride elements after community advocacy",gazeta.uz,https://www.gazeta.uz/ru/2026/05/20/skate-park-tashkent/,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-af3bdf695b32,Сеульский городок (Seoul Riverside residential complex playgrounds),"Развлечения, спорт и культура","residential-complex children's playgrounds (developer-built, not standalone public venue)",Детские площадки (playgrounds) (20 объектов найдено),"Yakkasaray district, Bakhodir St. / Bobur St., on Burjar canal embankment",,,,"7-building residential complex whose amenities include closed children's playgrounds, ice rink, singing fountain",podrobno.uz,https://podrobno.uz/cat/obchestvo/seulskiy-gorodok-u-rechki-privlekatelnye-investitsii-v-vashe-budushchee/,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-dcdbd189b89b,Mega Planet,"Развлечения, спорт и культура",shopping & entertainment center (TRC),Развлечения и досуг (entertainment) (41 объектов найдено),,,,,"One of Tashkent's earliest TRCs; hosts The Bowler bowling club (8 lanes, Qubica AMF equipment) plus cinema halls, cafes/restaurants.",weproject.media,https://weproject.media/articles/detail/shoping-v-tashkente-luchshie-torgovye-tsentry-v-stolitse-uzbekistana/,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-a05d27d39a30,The Bowler (Mega Planet branch),"Развлечения, спорт и культура",bowling club chain,Развлечения и досуг (entertainment) (41 объектов найдено),,,,,"8-lane bowling club inside Mega Planet TRC, American Qubica AMF Worldwide equipment.",nightout.ru,https://nightout.ru/tash/the-bowler-trts-mega-planet,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-33238a50af62,The Bowler (Samarkand Darvoza branch),"Развлечения, спорт и культура",bowling club chain,Развлечения и досуг (entertainment) (41 объектов найдено),Shaykhontokhur,,,,"12-lane bowling club on the 4th floor of Samarkand Darvoza mall, opened April 2014; bar-cafe for 60 people, hosts events.",qubicaamf.ru,https://qubicaamf.ru/novosti/sobytiya-industrii/novyj-bouling-klub-v-trc-samarkand-darvoza/,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-cddb055f96d8,Tashkent City Mall,"Развлечения, спорт и культура",shopping & entertainment complex,Развлечения и досуг (entertainment) (41 объектов найдено),near Pakhtakor metro,,,,"Houses Cinematica multiplex (incl. IMAX) and VIP Cinema, plus Sky Park trampoline/family entertainment zone (5,000 sq.m, 4th floor).",tcmall.uz,https://tcmall.uz/ru/cinema,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-d51a07d75f14,Samarkand Darvoza,"Развлечения, спорт и культура",shopping & entertainment center (TRC),Развлечения и досуг (entertainment) (41 объектов найдено),"Shaykhontokhur, Karatash St. 5A",,,,"One of Tashkent's largest malls; cinema, The Bowler bowling club, two-level kids' game center, puppet theater, 5,000-space parking.",afisha.uz,https://www.afisha.uz/ru/shops/2014/03/28/otkryitie-samarkand-darvoza,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-45919607afa0,Parus,"Развлечения, спорт и культура",family entertainment center,Развлечения и досуг (entertainment) (41 объектов найдено),,,,,Six-floor entertainment/shopping building described as a family entertainment center.,weproject.media,https://weproject.media/articles/detail/shoping-v-tashkente-luchshie-torgovye-tsentry-v-stolitse-uzbekistana/,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-dd22dd4d9a95,Vega Centre,"Развлечения, спорт и культура",shopping center with entertainment zone,Развлечения и досуг (entertainment) (41 объектов найдено),,,,,Has an entertainment zone with a cinema and children's game rooms.,weproject.media,https://weproject.media/articles/detail/shoping-v-tashkente-luchshie-torgovye-tsentry-v-stolitse-uzbekistana/,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-8a2ff4480aea,JOY Bowling Club,"Развлечения, спорт и культура",bowling club,Развлечения и досуг (entertainment) (41 объектов найдено),"Mirabad, Aybek St. 24",,,,"16-lane bowling club near Aybek metro station, with adjoining restaurant/cafe.",TripAdvisor,https://www.tripadvisor.com/Attraction_Review-g293968-d10910955-Reviews-JOY_Bowling_Club-Tashkent_Tashkent_Province.html,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-d97d75dc7c29,Bowling Elit,"Развлечения, спорт и культура",bowling club,Развлечения и досуг (entertainment) (41 объектов найдено),"Shaykhontokhur, Karatash St. 5A",,,,Listed as a separate bowling operator in the Shaykhontokhur district business directory (same street as Samarkand Darvoza).,GoldenPages,https://www.goldenpages.uz/en/rubrics/?Id=2985,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-0ca4d52ec8b9,Cinematica,"Развлечения, спорт и культура",cinema chain,Развлечения и досуг (entertainment) (41 объектов найдено),,,,,"Tashkent's largest multiplex chain (14 halls at its Tashkent City Mall flagship); operates Uzbekistan's first IMAX hall (330 seats, 21m screen). Also has a branch near Anhor Park (""Karting Center"" building, Labzak St.).",cinematica.uz,https://cinematica.uz/imax/repertory,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-41a0fe7e79a9,VIP Cinema,"Развлечения, спорт и культура",cinema,Развлечения и досуг (entertainment) (41 объектов найдено),near Pakhtakor metro,,,,Cinema on the 4th floor of Tashkent City Mall.,2GIS,https://2gis.uz/tashkent/firm/70000001096959290,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-62ea58e3916f,"Дворец кино им. Алишера Навои (Cinema Palace / ""Panorama"")","Развлечения, спорт и культура",historic cinema,Развлечения и досуг (entertainment) (41 объектов найдено),"city center, Alisher Navoi Ave. 15",,,,"Built 1958-1964, seismically resistant landmark building; 11 halls seating from 20 to 1,890; listed historic-cultural monument since 1978, renamed after Navoi in 1991.",yep.uz,https://yep.uz/ru/2021/04/panoramnyj-ili-dvorec-kino-imeni-alishera-navoi/,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-5fa48a696024,CinemaPlex,"Развлечения, спорт и культура",cinema,Развлечения и досуг (entertainment) (41 объектов найдено),"Almazar, Nurafshon bypass St. 7A (Chigatoy mall, 3rd floor)",,,,"4-hall cinema (standard, VIP x2, comfort), seating 39-72 per hall.",cinemaplex.uz,https://cinemaplex.uz/cinema?facility=cinemaplex,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-6460e0adc0ad,Magic City,"Развлечения, спорт и культура",amusement/theme park,Развлечения и досуг (entertainment) (41 объектов найдено),"Chilanzar, Bobur St. 174",,,,"Central Asia's largest such complex; 35+ rides (carousels, trampolines, mirror maze, VR zone, catamarans, haunted room, shooting range), shopping and food court, open daily 10:00-22:00.",aviasales.uz,https://www.aviasales.uz/yolovchi/article/magic-city-tashkent,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-5eead81772ef,Magic Aquarium,"Развлечения, спорт и культура",oceanarium,Развлечения и досуг (entertainment) (41 объектов найдено),"Chilanzar, Bobur St. 175/3 (within Magic City)",,,,"Uzbekistan's first oceanarium, opened 2022; 20-meter underwater shark/ray tunnel, 3.8m pool depth, 100+ species.",gazeta.uz,https://www.gazeta.uz/ru/2022/03/20/magic-city/,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-029421af634f,Magic Cinema,"Развлечения, спорт и культура",cinema,Развлечения и досуг (entertainment) (41 объектов найдено),Chilanzar (within Magic City),,,,Cinema operated as part of the Magic City complex.,cinema.magiccity.uz,https://cinema.magiccity.uz/seances,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-be613abe5437,Atlantis Aquapark,"Развлечения, спорт и культура",water park,Развлечения и досуг (entertainment) (41 объектов найдено),"Sergeli, Shokirariq St. 18",,,,"Family water park with pools, high-speed slides, karaoke zone, lounge bar; open 11:00-23:00.",visit.tashkent.uz,https://visit.tashkent.uz/en/more/kid/241,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-618c095357c2,Limpopo Aquapark,"Развлечения, спорт и культура",water park,Развлечения и досуг (entertainment) (41 объектов найдено),"Mirzo-Ulugbek, Karasu massif",,,,Water park located in the Karasu residential massif of Mirzo-Ulugbek district.,afisha.uz,https://www.afisha.uz/ru/children/2025/05/29/water-parks-2025,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-e27810155d51,Riviera (Riviera Mall),"Развлечения, спорт и культура",shopping & entertainment center (TRC),Развлечения и досуг (entertainment) (41 объектов найдено),"Almazar, Nurafshon bypass St.",,,,"Opened 2020; 40,370 sq.m, 7-screen cinema, ice rink, Luna Park kids' playground, 1,300 sq.m riverside summer terrace.",GoldenPages,https://www.goldenpages.uz/en/company/?Id=97313,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-47837625b0da,Riviera Cinema,"Развлечения, спорт и культура",cinema,Развлечения и досуг (entertainment) (41 объектов найдено),Almazar (within Riviera Mall),,,,7-screen cinema operating inside Riviera Mall.,2GIS,https://2gis.uz/tashkent/firm/70000001051325444,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-21112d7933c4,Sky Park,"Развлечения, спорт и культура",trampoline/family entertainment park,Развлечения и досуг (entertainment) (41 объектов найдено),"near Pakhtakor metro (Tashkent City Mall, 4th floor)",,,,"5,000 sq.m indoor park with trampolines, climbing wall, zip line and creative activity zones.",skyparktashkent.uz,https://skyparktashkent.uz/,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-99d8a973c330,WARPOINT Tashkent,"Развлечения, спорт и культура",VR club (chain),Развлечения и досуг (entertainment) (41 объектов найдено),Afrosiyob St. 12B,,,,Branch of the WARPOINT VR-park network offering team VR battles as an alternative to laser tag/paintball.,tashkent.warpoint.com,https://tashkent.warpoint.com/,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-f603fa9e27e4,Anhor Park entertainment zone,"Развлечения, спорт и культура",park with rides / karting center,Развлечения и досуг (entertainment) (41 объектов найдено),"Shaykhontokhur, Labzak St. 12/1",,,,"Public park with bike paths, roller coaster, trampolines, Ferris wheel and a karting track/center (also houses a Cinematica branch).",2GIS,https://2gis.uz/tashkent/search/%D0%90%D0%BD%D1%85%D0%BE%D1%80%20%D0%BB%D0%B0%D0%B7%D0%B5%D1%80%D1%82%D0%B0%D0%B3,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-722a34283ada,"Лазертаг ""Ловушка"" (Laser Tag Lovushka)","Развлечения, спорт и культура",laser tag club,Развлечения и досуг (entertainment) (41 объектов найдено),,,,,Laser tag facility that also hosts private events.,facebook.com,https://www.facebook.com/lasertaglovushka/,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-85ed461d38fe,Cherdak Quest,"Развлечения, спорт и культура",quest room / escape room company,Развлечения и досуг (entertainment) (41 объектов найдено),,,,,Atmospheric and horror-themed escape rooms.,cherdak-quest.uz,https://cherdak-quest.uz/,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-a27c52e42611,Quest House,"Развлечения, спорт и культура",quest room / escape room company,Развлечения и досуг (entertainment) (41 объектов найдено),,,,,"Multiple escape rooms including a children's quest ""Podzemelye"" for ages 6-10.",questhouse.uz,https://questhouse.uz/,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-3fd49d93f8d1,Questzone.uz,"Развлечения, спорт и культура",quest room / escape room company,Развлечения и досуг (entertainment) (41 объектов найдено),,,,,Offers multiple horror-themed quests with actor/performance elements.,questzone.uz,https://questzone.uz/,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-64751c00b82c,Мир Квестов (World of Quests),"Развлечения, спорт и культура",quest room / escape room company,Развлечения и досуг (entertainment) (41 объектов найдено),,,,,Horror-themed escape rooms.,mir-kvestov.uz,https://mir-kvestov.uz/,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-0b47bbe2c45a,Ловушка Квест-центр (Trap Quest Center),"Развлечения, спорт и культура",quest room company,Развлечения и досуг (entertainment) (41 объектов найдено),Chilanzar,,,,Escape-room center located in Chilanzar district.,myday.uz,http://myday.uz/igrovaya-zona/10-kvestrumov-tashkenta,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-3500ef60cfd9,Mari Wanna,"Развлечения, спорт и культура",nightlife bar/club,Развлечения и досуг (entertainment) (41 объектов найдено),,,,,"Bar with themed parties and DJ line-ups; open late (weekdays 20:00-3:00, weekends 22:00-7:00).",weproject.media,https://weproject.media/articles/detail/nochnoy-tashkente-kuda-idti-v-stolitse-kogda-vse-spyat/,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-cfd29d5b5e28,OneMore,"Развлечения, спорт и культура",nightlife bar,Развлечения и досуг (entertainment) (41 объектов найдено),,,,,"Night bar with promotions/giveaways, open nightly 21:00-6:00.",weproject.media,https://weproject.media/articles/detail/nochnoy-tashkente-kuda-idti-v-stolitse-kogda-vse-spyat/,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-ae779895fcdc,CMI,"Развлечения, спорт и культура",nightclub,Развлечения и досуг (entertainment) (41 объектов найдено),,,,,"Youth-oriented club with food, large bar, weekend dance parties and karaoke.",weproject.media,https://weproject.media/articles/detail/nochnoy-tashkente-kuda-idti-v-stolitse-kogda-vse-spyat/,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-0e014041423c,Baxus,"Развлечения, спорт и культура",nightclub,Развлечения и досуг (entertainment) (41 объектов найдено),,,,,Listed among Tashkent's well-known nightclubs.,orexca.com,https://www.orexca.com/rus/uzbekistan/tashkent/nightlife.htm,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-af416d3344fb,Shambala,"Развлечения, спорт и культура",nightclub,Развлечения и досуг (entertainment) (41 объектов найдено),,,,,Listed among Tashkent's well-known nightclubs.,orexca.com,https://www.orexca.com/rus/uzbekistan/tashkent/nightlife.htm,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-d3bce57038d9,Men's,"Развлечения, спорт и культура",nightclub,Развлечения и досуг (entertainment) (41 объектов найдено),,,,,Listed among Tashkent's well-known nightclubs.,orexca.com,https://www.orexca.com/rus/uzbekistan/tashkent/nightlife.htm,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-c7f31fafa5de,Iceberg,"Развлечения, спорт и культура",nightclub,Развлечения и досуг (entertainment) (41 объектов найдено),,,,,Listed among Tashkent's well-known nightclubs.,orexca.com,https://www.orexca.com/rus/uzbekistan/tashkent/nightlife.htm,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-24e6448410f5,B Franklin,"Развлечения, спорт и культура",nightclub,Развлечения и досуг (entertainment) (41 объектов найдено),,,,,Listed among Tashkent's well-known nightclubs.,orexca.com,https://www.orexca.com/rus/uzbekistan/tashkent/nightlife.htm,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-9c3ab950bdd7,De Amor,"Развлечения, спорт и культура",nightclub,Развлечения и досуг (entertainment) (41 объектов найдено),,,,,Listed among Tashkent's well-known nightclubs.,orexca.com,https://www.orexca.com/rus/uzbekistan/tashkent/nightlife.htm,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-2d2ea3bb3e93,Luxor,"Развлечения, спорт и культура",nightclub,Развлечения и досуг (entertainment) (41 объектов найдено),,,,,Listed among Tashkent's well-known nightclubs.,orexca.com,https://www.orexca.com/rus/uzbekistan/tashkent/nightlife.htm,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-c4eb99712256,Crystal,"Развлечения, спорт и культура",nightclub,Развлечения и досуг (entertainment) (41 объектов найдено),,,,,Listed among Tashkent's well-known nightclubs.,orexca.com,https://www.orexca.com/rus/uzbekistan/tashkent/nightlife.htm,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-223647274b60,Time,"Развлечения, спорт и культура",nightclub,Развлечения и досуг (entertainment) (41 объектов найдено),,,,,Listed among Tashkent's well-known nightclubs.,orexca.com,https://www.orexca.com/rus/uzbekistan/tashkent/nightlife.htm,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-82fc320435fc,Chekhov Sport Club,"Развлечения, спорт и культура",Fitness chain (flagship club),sports (27 объектов найдено),Mirabad,,,,"Largest fitness chain in Uzbekistan — 11 branches across Tashkent, Samarkand and Bukhara serving 20,000+ clients; flagship at Fidokor St 40/1 has a 19x9m pool, Technogym equipment, saunas and a medical office.",chekhov.uz,https://chekhov.uz/,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-ce9baa19ca49,Chekhov Yulduz Sport Club,"Развлечения, спорт и культура",Chekhov Sport Club branch,sports (27 объектов найдено),Mirzo-Ulugbek (Amira Temura ave 60),,,,Branch of the Chekhov fitness chain.,2GIS,https://2gis.uz/tashkent/branches/70000001036447830,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-5ba0789f5a34,Chekhov Light,"Развлечения, спорт и культура",Chekhov Sport Club branch,sports (27 объектов найдено),Tarasa Shevchenko St 28a,,,,Branch of the Chekhov fitness chain.,2GIS,https://2gis.uz/tashkent/firm/70000001036776206,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-5d6de0adf0ae,BeFit Pro,"Развлечения, спорт и культура","BeFit chain, premium/business segment",sports (27 объектов найдено),"Beshagach 10B (Chilanzar/Shaykhantahur border, opposite Humo Arena)",,,,"Largest complex in the BeFit network: pool, sauna, climbing wall, CrossFit zone, and a fight zone with an octagon and boxing bags.",befit.uz,https://befit.uz/pro/,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-8a76ac117cc2,BeFit Sky,"Развлечения, спорт и культура",BeFit chain branch,sports (27 объектов найдено),"Shaykhantahur (Tashkent City Mall, Batyra Zakirova St 7, rooftop)",,,,"Rooftop premium fitness complex with 2 padel courts, pool and climbing wall.",2GIS,https://2gis.uz/tashkent/firm/70000001084203017,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-e099122703b3,UFC GYM Uzbekistan,"Развлечения, спорт и культура",International fitness chain,sports (27 объектов найдено),"Shaykhantahur (Tashkent City, Ukchi St 3)",,,,"First international fitness chain brand established in Uzbekistan; open daily 07:00–23:00, offers boxing/martial arts, yoga, pilates, cycling.",ufcgym.uz,https://ufcgym.uz/,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-6b4b8f252f7e,Ozone Fitness Centre (Ozone FC),"Развлечения, спорт и культура",Fitness chain,sports (27 объектов найдено),"Mirzo-Ulugbek (Mustaqillik ave 88A, Darhan Business Centre)",,,,Network of fitness centers located in the heart of Tashkent; second branch on Nukus St in Mirabad district.,GoldenPages,https://www.goldenpages.uz/en/company/?Id=77971,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-84d5f71f4150,LemonFit,"Развлечения, спорт и культура",Independent fitness club,sports (27 объектов найдено),Yunusabad (Yangi Yunusabad St 7A),,,,"Operates 24/7; offers Power Fitness and Pilates group classes, massage, sauna and hammam.",bbhouseuz.com,https://bbhouseuz.com/gym-clubs/,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-2a905ece7075,Savage Sports Club,"Развлечения, спорт и культура",Independent fitness/CrossFit club,sports (27 объектов найдено),Yunusabad,,,,Modern club focused on intensive CrossFit training sessions for men and women.,bbhouseuz.com,https://bbhouseuz.com/gym-clubs/,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-44118b098873,ReForma,"Развлечения, спорт и культура",Women-only fitness club,sports (27 объектов найдено),,,,,"Offers manual therapy, stretching, and yoga-in-hammocks subscriptions for women.",bbhouseuz.com,https://bbhouseuz.com/gym-clubs/,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-f7f57cb03c1f,VOLNA,"Развлечения, спорт и культура",Independent fitness club,sports (27 объектов найдено),,,,,All activity directions available to members under a single unified subscription.,bbhouseuz.com,https://bbhouseuz.com/gym-clubs/,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-9ae18f8bfe5f,Humo Arena (Humo Ice Dome),"Развлечения, спорт и культура",Multipurpose ice/sports arena,sports (27 объектов найдено),Chilanzar (intersection of Afrasiyab and Beshagach streets),,,,"Biggest hockey arena in Central Asia, 12,500 seats, opened 2019; also hosts basketball, volleyball, futsal, boxing, figure skating; hosted 27 matches including the final of the 2024 FIFA Futsal World Cup.",en.wikipedia.org,https://en.wikipedia.org/wiki/Humo_Arena,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-d98fd0349c80,Pakhtakor Central Stadium,"Развлечения, спорт и культура",National football stadium,sports (27 объектов найдено),Mirabad,,,,"Iconic stadium opened in 1956, 35,000-seat capacity, largest stadium in Uzbekistan.",uzathletics.uz,https://uzathletics.uz/stadion-pahtakor,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-29973d4addf2,Milliy (National) Stadium,"Развлечения, спорт и культура",National football stadium (formerly Bunyodkor Stadium),sports (27 объектов найдено),Mirzo-Ulugbek,,,,"Opened 2012 as Bunyodkor Stadium, renamed Milliy in 2018; ~33,834–34,000 capacity; home of the Uzbekistan national football team and FC Bunyodkor.",ru.wikipedia.org,https://ru.wikipedia.org/wiki/Национальный_стадион_(Ташкент),Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-a827a9c59f48,Lokomotiv Stadium,"Развлечения, спорт и культура",Football stadium,sports (27 объектов найдено),Tashkent,,,,"8,000-seat capacity, opened May 2012, home ground of FC Lokomotiv Tashkent.",ru.wikipedia.org,"https://ru.wikipedia.org/wiki/Локомотив_(стадион,_Ташкент)",Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-c5e4958eba5a,Yunusabad Sports Complex,"Развлечения, спорт и культура",Municipal multi-sport complex,sports (27 объектов найдено),Yunusabad (Iftihor St 1A/1),,,,"One of the largest sports/leisure facilities in Uzbekistan; houses the country's first Olympic-standard 50m pool (10 lanes, 500-seat capacity), plus tennis courts, mini-football fields and gyms.",yunsc.uz,https://yunsc.uz/,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-9de340bd0b39,Golden Valley Sports Complex,"Развлечения, спорт и культура",Sports/hotel complex with pools,sports (27 объектов найдено),Chinabad St 61A,,,,"Three pools (men's, women's, general) plus the adjoining Aqualand water-entertainment complex.",weproject.media,https://weproject.media/articles/detail/gde-poplavat-v-tashkente-7-basseynov-dlya-sporta-i-otdykha/,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-b6f3355e079e,Ipakchi Sport Park,"Развлечения, спорт и культура",Sports complex,sports (27 объектов найдено),Ipakchi St 15,,,,"Complex combining tennis courts, a swimming pool and saunas.",afisha.uz,https://www.afisha.uz/ru/gorod/2025/11/01/tennis,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-e6eb56a4cac5,"Yoshlik Sports Complex (formerly ""Start"")","Развлечения, спорт и культура",Municipal sports complex,sports (27 объектов найдено),Mirzo-Ulugbek (Okkurgon St 16),,,,"Tennis courts, a summer pool and a gym.",afisha.uz,https://www.afisha.uz/ru/gorod/2025/11/01/tennis,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-cfb0bef6d25f,Avengers Tennis Team,"Развлечения, спорт и культура",Tennis school/chain,sports (27 объектов найдено),Multiple branches citywide,,,,Tennis coaching school operating several branches across Tashkent.,afisha.uz,https://www.afisha.uz/ru/gorod/2025/11/01/tennis,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
RQ-d2ed13473e60,Tashgormas Tennis Courts,"Развлечения, спорт и культура",Tennis facility,sports (27 объектов найдено),"Yunusabad (2-y kvartal, 11v/1)",,,,Dedicated tennis court facility.,afisha.uz,https://www.afisha.uz/ru/gorod/2025/11/01/tennis,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Средний,2026-07-19
